# Tx_x Tx_z Rx_x Rx_z travel_time
5.000000000000000000e+00 1.600000000000000000e+02 1.450000000000000000e+02 2.800000000000000000e+02 7.623315504122153696e-02
5.000000000000000000e+00 1.600000000000000000e+02 1.450000000000000000e+02 2.900000000000000000e+02 7.854114005537439491e-02
5.000000000000000000e+00 1.700000000000000000e+02 1.450000000000000000e+02 1.000000000000000000e+01 8.422406415011877978e-02
5.000000000000000000e+00 1.700000000000000000e+02 1.450000000000000000e+02 2.000000000000000000e+01 8.141069175817547410e-02
5.000000000000000000e+00 1.700000000000000000e+02 1.450000000000000000e+02 3.000000000000000000e+01 7.860550406553162839e-02
5.000000000000000000e+00 1.700000000000000000e+02 1.450000000000000000e+02 4.000000000000000000e+01 7.603708857905970564e-02
5.000000000000000000e+00 1.700000000000000000e+02 1.450000000000000000e+02 5.000000000000000000e+01 7.358456687428042986e-02
5.000000000000000000e+00 1.700000000000000000e+02 1.450000000000000000e+02 6.000000000000000000e+01 7.111665431183705754e-02
5.000000000000000000e+00 1.700000000000000000e+02 1.450000000000000000e+02 7.000000000000000000e+01 6.870523588360431810e-02
5.000000000000000000e+00 1.700000000000000000e+02 1.450000000000000000e+02 8.000000000000000000e+01 6.662895335002638753e-02
5.000000000000000000e+00 1.700000000000000000e+02 1.450000000000000000e+02 9.000000000000000000e+01 6.450289525008179314e-02
5.000000000000000000e+00 1.700000000000000000e+02 1.450000000000000000e+02 1.000000000000000000e+02 6.271134559973359779e-02
5.000000000000000000e+00 1.700000000000000000e+02 1.450000000000000000e+02 1.100000000000000000e+02 6.097760658487173802e-02
5.000000000000000000e+00 1.700000000000000000e+02 1.450000000000000000e+02 1.200000000000000000e+02 5.946274727449320230e-02
5.000000000000000000e+00 1.700000000000000000e+02 1.450000000000000000e+02 1.300000000000000000e+02 5.837585216732137788e-02
5.000000000000000000e+00 1.700000000000000000e+02 1.450000000000000000e+02 1.400000000000000000e+02 5.730980130769799258e-02
5.000000000000000000e+00 1.700000000000000000e+02 1.450000000000000000e+02 1.500000000000000000e+02 5.664721459850884100e-02
5.000000000000000000e+00 1.700000000000000000e+02 1.450000000000000000e+02 1.600000000000000000e+02 5.620302584828801989e-02
5.000000000000000000e+00 1.700000000000000000e+02 1.450000000000000000e+02 1.700000000000000000e+02 5.610747881301288847e-02
5.000000000000000000e+00 1.700000000000000000e+02 1.450000000000000000e+02 1.800000000000000000e+02 5.640010981621255970e-02
5.000000000000000000e+00 1.700000000000000000e+02 1.450000000000000000e+02 1.900000000000000000e+02 5.702221121948942290e-02
5.000000000000000000e+00 1.700000000000000000e+02 1.450000000000000000e+02 2.000000000000000000e+02 5.807072296116785187e-02
5.000000000000000000e+00 1.700000000000000000e+02 1.450000000000000000e+02 2.100000000000000000e+02 5.968008824435089288e-02
5.000000000000000000e+00 1.700000000000000000e+02 1.450000000000000000e+02 2.200000000000000000e+02 6.141384514874412281e-02
5.000000000000000000e+00 1.700000000000000000e+02 1.450000000000000000e+02 2.300000000000000000e+02 6.352225640694721120e-02
5.000000000000000000e+00 1.700000000000000000e+02 1.450000000000000000e+02 2.400000000000000000e+02 6.576100789617179976e-02
5.000000000000000000e+00 1.700000000000000000e+02 1.450000000000000000e+02 2.500000000000000000e+02 6.782931097513639207e-02
5.000000000000000000e+00 1.700000000000000000e+02 1.450000000000000000e+02 2.600000000000000000e+02 6.975759658417644837e-02
5.000000000000000000e+00 1.700000000000000000e+02 1.450000000000000000e+02 2.700000000000000000e+02 7.151454710474143550e-02
5.000000000000000000e+00 1.700000000000000000e+02 1.450000000000000000e+02 2.800000000000000000e+02 7.361753188851354046e-02
5.000000000000000000e+00 1.700000000000000000e+02 1.450000000000000000e+02 2.900000000000000000e+02 7.556823767324893915e-02
5.000000000000000000e+00 1.800000000000000000e+02 1.450000000000000000e+02 1.000000000000000000e+01 8.749695349053844551e-02
5.000000000000000000e+00 1.800000000000000000e+02 1.450000000000000000e+02 2.000000000000000000e+01 8.449990609754234883e-02
5.000000000000000000e+00 1.800000000000000000e+02 1.450000000000000000e+02 3.000000000000000000e+01 8.165737526995350826e-02
5.000000000000000000e+00 1.800000000000000000e+02 1.450000000000000000e+02 4.000000000000000000e+01 7.892893588729532617e-02
5.000000000000000000e+00 1.800000000000000000e+02 1.450000000000000000e+02 5.000000000000000000e+01 7.632536121578334387e-02
5.000000000000000000e+00 1.800000000000000000e+02 1.450000000000000000e+02 6.000000000000000000e+01 7.369781290826164788e-02
5.000000000000000000e+00 1.800000000000000000e+02 1.450000000000000000e+02 7.000000000000000000e+01 7.120398887212602002e-02
5.000000000000000000e+00 1.800000000000000000e+02 1.450000000000000000e+02 8.000000000000000000e+01 6.880578744541970826e-02
5.000000000000000000e+00 1.800000000000000000e+02 1.450000000000000000e+02 9.000000000000000000e+01 6.662781668997398710e-02
5.000000000000000000e+00 1.800000000000000000e+02 1.450000000000000000e+02 1.000000000000000000e+02 6.458643475030032000e-02
5.000000000000000000e+00 1.800000000000000000e+02 1.450000000000000000e+02 1.100000000000000000e+02 6.259870498214881174e-02
5.000000000000000000e+00 1.800000000000000000e+02 1.450000000000000000e+02 1.200000000000000000e+02 6.098071598463412901e-02
5.000000000000000000e+00 1.800000000000000000e+02 1.450000000000000000e+02 1.300000000000000000e+02 5.950339018313730716e-02
5.000000000000000000e+00 1.800000000000000000e+02 1.450000000000000000e+02 1.400000000000000000e+02 5.823214710189500432e-02
5.000000000000000000e+00 1.800000000000000000e+02 1.450000000000000000e+02 1.500000000000000000e+02 5.735222765941443146e-02
5.000000000000000000e+00 1.800000000000000000e+02 1.450000000000000000e+02 1.600000000000000000e+02 5.668389754240539535e-02
5.000000000000000000e+00 1.800000000000000000e+02 1.450000000000000000e+02 1.700000000000000000e+02 5.626951808345313083e-02
5.000000000000000000e+00 1.800000000000000000e+02 1.450000000000000000e+02 1.800000000000000000e+02 5.615039558373184636e-02
5.000000000000000000e+00 1.800000000000000000e+02 1.450000000000000000e+02 1.900000000000000000e+02 5.669986578097820779e-02
5.000000000000000000e+00 1.800000000000000000e+02 1.450000000000000000e+02 2.000000000000000000e+02 5.756197348764416355e-02
5.000000000000000000e+00 1.800000000000000000e+02 1.450000000000000000e+02 2.100000000000000000e+02 5.880399568645102576e-02
5.000000000000000000e+00 1.800000000000000000e+02 1.450000000000000000e+02 2.200000000000000000e+02 6.043309899400575030e-02
5.000000000000000000e+00 1.800000000000000000e+02 1.450000000000000000e+02 2.300000000000000000e+02 6.222642920900488261e-02
5.000000000000000000e+00 1.800000000000000000e+02 1.450000000000000000e+02 2.400000000000000000e+02 6.423045639238453286e-02
5.000000000000000000e+00 1.800000000000000000e+02 1.450000000000000000e+02 2.500000000000000000e+02 6.588170758043186692e-02
5.000000000000000000e+00 1.800000000000000000e+02 1.450000000000000000e+02 2.600000000000000000e+02 6.737809270454767074e-02
5.000000000000000000e+00 1.800000000000000000e+02 1.450000000000000000e+02 2.700000000000000000e+02 6.899323736520669714e-02
5.000000000000000000e+00 1.800000000000000000e+02 1.450000000000000000e+02 2.800000000000000000e+02 7.082774294967211781e-02
5.000000000000000000e+00 1.800000000000000000e+02 1.450000000000000000e+02 2.900000000000000000e+02 7.266442936044320566e-02
5.000000000000000000e+00 1.900000000000000000e+02 1.450000000000000000e+02 1.000000000000000000e+01 9.062133801486291218e-02
5.000000000000000000e+00 1.900000000000000000e+02 1.450000000000000000e+02 2.000000000000000000e+01 8.773907185933474406e-02
5.000000000000000000e+00 1.900000000000000000e+02 1.450000000000000000e+02 3.000000000000000000e+01 8.477046785220944403e-02
5.000000000000000000e+00 1.900000000000000000e+02 1.450000000000000000e+02 4.000000000000000000e+01 8.185149789976797763e-02
5.000000000000000000e+00 1.900000000000000000e+02 1.450000000000000000e+02 5.000000000000000000e+01 7.912710550427484724e-02
5.000000000000000000e+00 1.900000000000000000e+02 1.450000000000000000e+02 6.000000000000000000e+01 7.645439798945663501e-02
5.000000000000000000e+00 1.900000000000000000e+02 1.450000000000000000e+02 7.000000000000000000e+01 7.372340758471361555e-02
5.000000000000000000e+00 1.900000000000000000e+02 1.450000000000000000e+02 8.000000000000000000e+01 7.127274036803192547e-02
5.000000000000000000e+00 1.900000000000000000e+02 1.450000000000000000e+02 9.000000000000000000e+01 6.885169169988891724e-02
5.000000000000000000e+00 1.900000000000000000e+02 1.450000000000000000e+02 1.000000000000000000e+02 6.646321917871897411e-02
5.000000000000000000e+00 1.900000000000000000e+02 1.450000000000000000e+02 1.100000000000000000e+02 6.451113022635994454e-02
5.000000000000000000e+00 1.900000000000000000e+02 1.450000000000000000e+02 1.200000000000000000e+02 6.261910080235660869e-02
5.000000000000000000e+00 1.900000000000000000e+02 1.450000000000000000e+02 1.300000000000000000e+02 6.103099445519395011e-02
5.000000000000000000e+00 1.900000000000000000e+02 1.450000000000000000e+02 1.400000000000000000e+02 5.955875252170390183e-02
5.000000000000000000e+00 1.900000000000000000e+02 1.450000000000000000e+02 1.500000000000000000e+02 5.843306499053226022e-02
5.000000000000000000e+00 1.900000000000000000e+02 1.450000000000000000e+02 1.600000000000000000e+02 5.735341692804427766e-02
5.000000000000000000e+00 1.900000000000000000e+02 1.450000000000000000e+02 1.700000000000000000e+02 5.681027262823451496e-02
5.000000000000000000e+00 1.900000000000000000e+02 1.450000000000000000e+02 1.800000000000000000e+02 5.658865405007546673e-02
5.000000000000000000e+00 1.900000000000000000e+02 1.450000000000000000e+02 1.900000000000000000e+02 5.667218035895296019e-02
5.000000000000000000e+00 1.900000000000000000e+02 1.450000000000000000e+02 2.000000000000000000e+02 5.737399848539668362e-02
5.000000000000000000e+00 1.900000000000000000e+02 1.450000000000000000e+02 2.100000000000000000e+02 5.844099367725273664e-02
5.000000000000000000e+00 1.900000000000000000e+02 1.450000000000000000e+02 2.200000000000000000e+02 5.968535439900879425e-02
5.000000000000000000e+00 1.900000000000000000e+02 1.450000000000000000e+02 2.300000000000000000e+02 6.118212562796860460e-02
5.000000000000000000e+00 1.900000000000000000e+02 1.450000000000000000e+02 2.400000000000000000e+02 6.274156715432784026e-02
5.000000000000000000e+00 1.900000000000000000e+02 1.450000000000000000e+02 2.500000000000000000e+02 6.408665561961197910e-02
5.000000000000000000e+00 1.900000000000000000e+02 1.450000000000000000e+02 2.600000000000000000e+02 6.525276769611772221e-02
5.000000000000000000e+00 1.900000000000000000e+02 1.450000000000000000e+02 2.700000000000000000e+02 6.661405244833469574e-02
5.000000000000000000e+00 1.900000000000000000e+02 1.450000000000000000e+02 2.800000000000000000e+02 6.814100779424397958e-02
5.000000000000000000e+00 1.900000000000000000e+02 1.450000000000000000e+02 2.900000000000000000e+02 7.008367285179850636e-02
5.000000000000000000e+00 2.000000000000000000e+02 1.450000000000000000e+02 1.000000000000000000e+01 9.400216633990547688e-02
5.000000000000000000e+00 2.000000000000000000e+02 1.450000000000000000e+02 2.000000000000000000e+01 9.087641833898810195e-02
5.000000000000000000e+00 2.000000000000000000e+02 1.450000000000000000e+02 3.000000000000000000e+01 8.794841308799973556e-02
5.000000000000000000e+00 2.000000000000000000e+02 1.450000000000000000e+02 4.000000000000000000e+01 8.491186029193693863e-02
5.000000000000000000e+00 2.000000000000000000e+02 1.450000000000000000e+02 5.000000000000000000e+01 8.200987343096223514e-02
5.000000000000000000e+00 2.000000000000000000e+02 1.450000000000000000e+02 6.000000000000000000e+01 7.913357036102136588e-02
5.000000000000000000e+00 2.000000000000000000e+02 1.450000000000000000e+02 7.000000000000000000e+01 7.637460727318209908e-02
5.000000000000000000e+00 2.000000000000000000e+02 1.450000000000000000e+02 8.000000000000000000e+01 7.374733547574646719e-02
5.000000000000000000e+00 2.000000000000000000e+02 1.450000000000000000e+02 9.000000000000000000e+01 7.123585688890932133e-02
5.000000000000000000e+00 2.000000000000000000e+02 1.450000000000000000e+02 1.000000000000000000e+02 6.883958128467201898e-02
5.000000000000000000e+00 2.000000000000000000e+02 1.450000000000000000e+02 1.100000000000000000e+02 6.661805929907692325e-02
5.000000000000000000e+00 2.000000000000000000e+02 1.450000000000000000e+02 1.200000000000000000e+02 6.446565497130901656e-02
5.000000000000000000e+00 2.000000000000000000e+02 1.450000000000000000e+02 1.300000000000000000e+02 6.262608356566876089e-02
5.000000000000000000e+00 2.000000000000000000e+02 1.450000000000000000e+02 1.400000000000000000e+02 6.092742795736277167e-02
5.000000000000000000e+00 2.000000000000000000e+02 1.450000000000000000e+02 1.500000000000000000e+02 5.957218580697231508e-02
5.000000000000000000e+00 2.000000000000000000e+02 1.450000000000000000e+02 1.600000000000000000e+02 5.842938887242463131e-02
5.000000000000000000e+00 2.000000000000000000e+02 1.450000000000000000e+02 1.700000000000000000e+02 5.760967259476246216e-02
5.000000000000000000e+00 2.000000000000000000e+02 1.450000000000000000e+02 1.800000000000000000e+02 5.714275617832226262e-02
5.000000000000000000e+00 2.000000000000000000e+02 1.450000000000000000e+02 1.900000000000000000e+02 5.696129538386954932e-02
5.000000000000000000e+00 2.000000000000000000e+02 1.450000000000000000e+02 2.000000000000000000e+02 5.733556192206763769e-02
5.000000000000000000e+00 2.000000000000000000e+02 1.450000000000000000e+02 2.100000000000000000e+02 5.817262140346829424e-02
5.000000000000000000e+00 2.000000000000000000e+02 1.450000000000000000e+02 2.200000000000000000e+02 5.932881949210354333e-02
5.000000000000000000e+00 2.000000000000000000e+02 1.450000000000000000e+02 2.300000000000000000e+02 6.034368825510133538e-02
5.000000000000000000e+00 2.000000000000000000e+02 1.450000000000000000e+02 2.400000000000000000e+02 6.141326390325225343e-02
5.000000000000000000e+00 2.000000000000000000e+02 1.450000000000000000e+02 2.500000000000000000e+02 6.236573835543370720e-02
5.000000000000000000e+00 2.000000000000000000e+02 1.450000000000000000e+02 2.600000000000000000e+02 6.339331468517561685e-02
5.000000000000000000e+00 2.000000000000000000e+02 1.450000000000000000e+02 2.700000000000000000e+02 6.446229723826751856e-02
5.000000000000000000e+00 2.000000000000000000e+02 1.450000000000000000e+02 2.800000000000000000e+02 6.584257120146291831e-02
5.000000000000000000e+00 2.000000000000000000e+02 1.450000000000000000e+02 2.900000000000000000e+02 6.763450088940320404e-02
5.000000000000000000e+00 2.100000000000000000e+02 1.450000000000000000e+02 1.000000000000000000e+01 9.733824885537613325e-02
5.000000000000000000e+00 2.100000000000000000e+02 1.450000000000000000e+02 2.000000000000000000e+01 9.421666431593123114e-02
5.000000000000000000e+00 2.100000000000000000e+02 1.450000000000000000e+02 3.000000000000000000e+01 9.104926459711690234e-02
5.000000000000000000e+00 2.100000000000000000e+02 1.450000000000000000e+02 4.000000000000000000e+01 8.804676709533813816e-02
5.000000000000000000e+00 2.100000000000000000e+02 1.450000000000000000e+02 5.000000000000000000e+01 8.503065987279581628e-02
5.000000000000000000e+00 2.100000000000000000e+02 1.450000000000000000e+02 6.000000000000000000e+01 8.215277103932301650e-02
5.000000000000000000e+00 2.100000000000000000e+02 1.450000000000000000e+02 7.000000000000000000e+01 7.910008466498333335e-02
5.000000000000000000e+00 2.100000000000000000e+02 1.450000000000000000e+02 8.000000000000000000e+01 7.636514868933308442e-02
5.000000000000000000e+00 2.100000000000000000e+02 1.450000000000000000e+02 9.000000000000000000e+01 7.384373297212762366e-02
5.000000000000000000e+00 2.100000000000000000e+02 1.450000000000000000e+02 1.000000000000000000e+02 7.129881139390922828e-02
5.000000000000000000e+00 2.100000000000000000e+02 1.450000000000000000e+02 1.100000000000000000e+02 6.879837856699200227e-02
5.000000000000000000e+00 2.100000000000000000e+02 1.450000000000000000e+02 1.200000000000000000e+02 6.658338539693604841e-02
5.000000000000000000e+00 2.100000000000000000e+02 1.450000000000000000e+02 1.300000000000000000e+02 6.460447236603762688e-02
5.000000000000000000e+00 2.100000000000000000e+02 1.450000000000000000e+02 1.400000000000000000e+02 6.269538597736828978e-02
5.000000000000000000e+00 2.100000000000000000e+02 1.450000000000000000e+02 1.500000000000000000e+02 6.104692375919740233e-02
5.000000000000000000e+00 2.100000000000000000e+02 1.450000000000000000e+02 1.600000000000000000e+02 5.964050484648707184e-02
5.000000000000000000e+00 2.100000000000000000e+02 1.450000000000000000e+02 1.700000000000000000e+02 5.869004806651505896e-02
5.000000000000000000e+00 2.100000000000000000e+02 1.450000000000000000e+02 1.800000000000000000e+02 5.797471892283941053e-02
5.000000000000000000e+00 2.100000000000000000e+02 1.450000000000000000e+02 1.900000000000000000e+02 5.769645690881142208e-02
5.000000000000000000e+00 2.100000000000000000e+02 1.450000000000000000e+02 2.000000000000000000e+02 5.782972365858069647e-02
5.000000000000000000e+00 2.100000000000000000e+02 1.450000000000000000e+02 2.100000000000000000e+02 5.826801539701159660e-02
5.000000000000000000e+00 2.100000000000000000e+02 1.450000000000000000e+02 2.200000000000000000e+02 5.907307156009136001e-02
5.000000000000000000e+00 2.100000000000000000e+02 1.450000000000000000e+02 2.300000000000000000e+02 5.983482041327770062e-02
5.000000000000000000e+00 2.100000000000000000e+02 1.450000000000000000e+02 2.400000000000000000e+02 6.043873325817086806e-02
5.000000000000000000e+00 2.100000000000000000e+02 1.450000000000000000e+02 2.500000000000000000e+02 6.092597725852427759e-02
5.000000000000000000e+00 2.100000000000000000e+02 1.450000000000000000e+02 2.600000000000000000e+02 6.150637043205187809e-02
5.000000000000000000e+00 2.100000000000000000e+02 1.450000000000000000e+02 2.700000000000000000e+02 6.244418467974029163e-02
5.000000000000000000e+00 2.100000000000000000e+02 1.450000000000000000e+02 2.800000000000000000e+02 6.364283204795466442e-02
5.000000000000000000e+00 2.100000000000000000e+02 1.450000000000000000e+02 2.900000000000000000e+02 6.523706221810118833e-02
5.000000000000000000e+00 2.200000000000000000e+02 1.450000000000000000e+02 1.000000000000000000e+01 1.006714239667019783e-01
5.000000000000000000e+00 2.200000000000000000e+02 1.450000000000000000e+02 2.000000000000000000e+01 9.751361789047807704e-02
5.000000000000000000e+00 2.200000000000000000e+02 1.450000000000000000e+02 3.000000000000000000e+01 9.426515829786900891e-02
5.000000000000000000e+00 2.200000000000000000e+02 1.450000000000000000e+02 4.000000000000000000e+01 9.131151690329433745e-02
5.000000000000000000e+00 2.200000000000000000e+02 1.450000000000000000e+02 5.000000000000000000e+01 8.811164033892104896e-02
5.000000000000000000e+00 2.200000000000000000e+02 1.450000000000000000e+02 6.000000000000000000e+01 8.509148549864552213e-02
5.000000000000000000e+00 2.200000000000000000e+02 1.450000000000000000e+02 7.000000000000000000e+01 8.210490199684028489e-02
5.000000000000000000e+00 2.200000000000000000e+02 1.450000000000000000e+02 8.000000000000000000e+01 7.913377752387833197e-02
5.000000000000000000e+00 2.200000000000000000e+02 1.450000000000000000e+02 9.000000000000000000e+01 7.644961789272256003e-02
5.000000000000000000e+00 2.200000000000000000e+02 1.450000000000000000e+02 1.000000000000000000e+02 7.382715171274659149e-02
5.000000000000000000e+00 2.200000000000000000e+02 1.450000000000000000e+02 1.100000000000000000e+02 7.129910312342037371e-02
5.000000000000000000e+00 2.200000000000000000e+02 1.450000000000000000e+02 1.200000000000000000e+02 6.887221689337387487e-02
5.000000000000000000e+00 2.200000000000000000e+02 1.450000000000000000e+02 1.300000000000000000e+02 6.667557091098538780e-02
5.000000000000000000e+00 2.200000000000000000e+02 1.450000000000000000e+02 1.400000000000000000e+02 6.473950523273010182e-02
5.000000000000000000e+00 2.200000000000000000e+02 1.450000000000000000e+02 1.500000000000000000e+02 6.284161802806784158e-02
5.000000000000000000e+00 2.200000000000000000e+02 1.450000000000000000e+02 1.600000000000000000e+02 6.132771747778770211e-02
5.000000000000000000e+00 2.200000000000000000e+02 1.450000000000000000e+02 1.700000000000000000e+02 5.995997371279210980e-02
5.000000000000000000e+00 2.200000000000000000e+02 1.450000000000000000e+02 1.800000000000000000e+02 5.921385512789622413e-02
5.000000000000000000e+00 2.200000000000000000e+02 1.450000000000000000e+02 1.900000000000000000e+02 5.882055275943573469e-02
5.000000000000000000e+00 2.200000000000000000e+02 1.450000000000000000e+02 2.000000000000000000e+02 5.860345887497214745e-02
5.000000000000000000e+00 2.200000000000000000e+02 1.450000000000000000e+02 2.100000000000000000e+02 5.876174006129761263e-02
5.000000000000000000e+00 2.200000000000000000e+02 1.450000000000000000e+02 2.200000000000000000e+02 5.902194987966687817e-02
5.000000000000000000e+00 2.200000000000000000e+02 1.450000000000000000e+02 2.300000000000000000e+02 5.937998022540316723e-02
5.000000000000000000e+00 2.200000000000000000e+02 1.450000000000000000e+02 2.400000000000000000e+02 5.944349492230695253e-02
5.000000000000000000e+00 2.200000000000000000e+02 1.450000000000000000e+02 2.500000000000000000e+02 5.967106087058749592e-02
5.000000000000000000e+00 2.200000000000000000e+02 1.450000000000000000e+02 2.600000000000000000e+02 6.002475913531166857e-02
5.000000000000000000e+00 2.200000000000000000e+02 1.450000000000000000e+02 2.700000000000000000e+02 6.074816236096550193e-02
5.000000000000000000e+00 2.200000000000000000e+02 1.450000000000000000e+02 2.800000000000000000e+02 6.179249807003897588e-02
5.000000000000000000e+00 2.200000000000000000e+02 1.450000000000000000e+02 2.900000000000000000e+02 6.320108178231548246e-02
5.000000000000000000e+00 2.300000000000000000e+02 1.450000000000000000e+02 1.000000000000000000e+01 1.040550079384800070e-01
5.000000000000000000e+00 2.300000000000000000e+02 1.450000000000000000e+02 2.000000000000000000e+01 1.009219750833620782e-01
5.000000000000000000e+00 2.300000000000000000e+02 1.450000000000000000e+02 3.000000000000000000e+01 9.759033947208164972e-02
5.000000000000000000e+00 2.300000000000000000e+02 1.450000000000000000e+02 4.000000000000000000e+01 9.451212427745209199e-02
5.000000000000000000e+00 2.300000000000000000e+02 1.450000000000000000e+02 5.000000000000000000e+01 9.122556808490002445e-02
5.000000000000000000e+00 2.300000000000000000e+02 1.450000000000000000e+02 6.000000000000000000e+01 8.814644204070959388e-02
5.000000000000000000e+00 2.300000000000000000e+02 1.450000000000000000e+02 7.000000000000000000e+01 8.501956889724100741e-02
5.000000000000000000e+00 2.300000000000000000e+02 1.450000000000000000e+02 8.000000000000000000e+01 8.217550053592051484e-02
5.000000000000000000e+00 2.300000000000000000e+02 1.450000000000000000e+02 9.000000000000000000e+01 7.923926180627355320e-02
5.000000000000000000e+00 2.300000000000000000e+02 1.450000000000000000e+02 1.000000000000000000e+02 7.649151904177359240e-02
5.000000000000000000e+00 2.300000000000000000e+02 1.450000000000000000e+02 1.100000000000000000e+02 7.378359371953369106e-02
5.000000000000000000e+00 2.300000000000000000e+02 1.450000000000000000e+02 1.200000000000000000e+02 7.142117145916276888e-02
5.000000000000000000e+00 2.300000000000000000e+02 1.450000000000000000e+02 1.300000000000000000e+02 6.902494400520596540e-02
5.000000000000000000e+00 2.300000000000000000e+02 1.450000000000000000e+02 1.400000000000000000e+02 6.679049170121767465e-02
5.000000000000000000e+00 2.300000000000000000e+02 1.450000000000000000e+02 1.500000000000000000e+02 6.486193594701536447e-02
5.000000000000000000e+00 2.300000000000000000e+02 1.450000000000000000e+02 1.600000000000000000e+02 6.318594711072166026e-02
5.000000000000000000e+00 2.300000000000000000e+02 1.450000000000000000e+02 1.700000000000000000e+02 6.182768931505638194e-02
5.000000000000000000e+00 2.300000000000000000e+02 1.450000000000000000e+02 1.800000000000000000e+02 6.068322949449163339e-02
5.000000000000000000e+00 2.300000000000000000e+02 1.450000000000000000e+02 1.900000000000000000e+02 5.995417421537030389e-02
5.000000000000000000e+00 2.300000000000000000e+02 1.450000000000000000e+02 2.000000000000000000e+02 5.975294930581084851e-02
5.000000000000000000e+00 2.300000000000000000e+02 1.450000000000000000e+02 2.100000000000000000e+02 5.946155903718710473e-02
5.000000000000000000e+00 2.300000000000000000e+02 1.450000000000000000e+02 2.200000000000000000e+02 5.927023337784131235e-02
5.000000000000000000e+00 2.300000000000000000e+02 1.450000000000000000e+02 2.300000000000000000e+02 5.903692212741915718e-02
5.000000000000000000e+00 2.300000000000000000e+02 1.450000000000000000e+02 2.400000000000000000e+02 5.871909893172837236e-02
5.000000000000000000e+00 2.300000000000000000e+02 1.450000000000000000e+02 2.500000000000000000e+02 5.860519172998327614e-02
5.000000000000000000e+00 2.300000000000000000e+02 1.450000000000000000e+02 2.600000000000000000e+02 5.866042818139249881e-02
5.000000000000000000e+00 2.300000000000000000e+02 1.450000000000000000e+02 2.700000000000000000e+02 5.922492997117723146e-02
5.000000000000000000e+00 2.300000000000000000e+02 1.450000000000000000e+02 2.800000000000000000e+02 6.016280421656503008e-02
5.000000000000000000e+00 2.300000000000000000e+02 1.450000000000000000e+02 2.900000000000000000e+02 6.132269258624321179e-02
5.000000000000000000e+00 2.400000000000000000e+02 1.450000000000000000e+02 1.000000000000000000e+01 1.075995127624769232e-01
5.000000000000000000e+00 2.400000000000000000e+02 1.450000000000000000e+02 2.000000000000000000e+01 1.042191027102078449e-01
5.000000000000000000e+00 2.400000000000000000e+02 1.450000000000000000e+02 3.000000000000000000e+01 1.009729592691890054e-01
5.000000000000000000e+00 2.400000000000000000e+02 1.450000000000000000e+02 4.000000000000000000e+01 9.777363438825484310e-02
5.000000000000000000e+00 2.400000000000000000e+02 1.450000000000000000e+02 5.000000000000000000e+01 9.444405527621055341e-02
5.000000000000000000e+00 2.400000000000000000e+02 1.450000000000000000e+02 6.000000000000000000e+01 9.127820905923517136e-02
5.000000000000000000e+00 2.400000000000000000e+02 1.450000000000000000e+02 7.000000000000000000e+01 8.811590037149565069e-02
5.000000000000000000e+00 2.400000000000000000e+02 1.450000000000000000e+02 8.000000000000000000e+01 8.515676713061817726e-02
5.000000000000000000e+00 2.400000000000000000e+02 1.450000000000000000e+02 9.000000000000000000e+01 8.216573830556535285e-02
5.000000000000000000e+00 2.400000000000000000e+02 1.450000000000000000e+02 1.000000000000000000e+02 7.922982636615828744e-02
5.000000000000000000e+00 2.400000000000000000e+02 1.450000000000000000e+02 1.100000000000000000e+02 7.654300321750168168e-02
5.000000000000000000e+00 2.400000000000000000e+02 1.450000000000000000e+02 1.200000000000000000e+02 7.391794413331556624e-02
5.000000000000000000e+00 2.400000000000000000e+02 1.450000000000000000e+02 1.300000000000000000e+02 7.156150513222025999e-02
5.000000000000000000e+00 2.400000000000000000e+02 1.450000000000000000e+02 1.400000000000000000e+02 6.919113774609847445e-02
5.000000000000000000e+00 2.400000000000000000e+02 1.450000000000000000e+02 1.500000000000000000e+02 6.699042221038206679e-02
5.000000000000000000e+00 2.400000000000000000e+02 1.450000000000000000e+02 1.600000000000000000e+02 6.517790257453122404e-02
5.000000000000000000e+00 2.400000000000000000e+02 1.450000000000000000e+02 1.700000000000000000e+02 6.368842482324703347e-02
5.000000000000000000e+00 2.400000000000000000e+02 1.450000000000000000e+02 1.800000000000000000e+02 6.241519243123769961e-02
5.000000000000000000e+00 2.400000000000000000e+02 1.450000000000000000e+02 1.900000000000000000e+02 6.152478320788700578e-02
5.000000000000000000e+00 2.400000000000000000e+02 1.450000000000000000e+02 2.000000000000000000e+02 6.093528904249110451e-02
5.000000000000000000e+00 2.400000000000000000e+02 1.450000000000000000e+02 2.100000000000000000e+02 6.029124780808156614e-02
5.000000000000000000e+00 2.400000000000000000e+02 1.450000000000000000e+02 2.200000000000000000e+02 5.986585331038688645e-02
5.000000000000000000e+00 2.400000000000000000e+02 1.450000000000000000e+02 2.300000000000000000e+02 5.904064880581938457e-02
5.000000000000000000e+00 2.400000000000000000e+02 1.450000000000000000e+02 2.400000000000000000e+02 5.828173063296081258e-02
5.000000000000000000e+00 2.400000000000000000e+02 1.450000000000000000e+02 2.500000000000000000e+02 5.780328454576779545e-02
5.000000000000000000e+00 2.400000000000000000e+02 1.450000000000000000e+02 2.600000000000000000e+02 5.782335618037456187e-02
5.000000000000000000e+00 2.400000000000000000e+02 1.450000000000000000e+02 2.700000000000000000e+02 5.795931029009163127e-02
